game,x1,y1,won,player,Side
Pacific,90.0,21.6,False,3,Left
Pacific,60.0,14.399999999999999,True,17,Left
Pacific,79.2,1.6,False,17,Left
Pacific,75.6,33.6,True,10,Left
Pacific,111.60000000000001,68.8,False,7,Right
Pacific,66.0,69.6,True,13,Right
Pacific,78.0,72.0,False,7,Right
Pacific,72.0,73.60000000000001,True,7,Right
Pacific,85.19999999999999,56.8,False,10,Right
Pacific,72.0,53.6,False,10,Right
Pacific,97.2,71.2,False,7,Right
Pacific,85.19999999999999,60.8,True,13,Right
Pacific,99.6,54.400000000000006,False,11,Right
Pacific,44.4,3.2,False,21,Left
Pacific,98.39999999999999,11.200000000000001,False,21,Left
Pacific,110.4,56.0,False,15,Right
Pacific,49.199999999999996,18.400000000000002,False,11,Left
Pacific,98.39999999999999,68.0,True,15,Right
Pacific,76.8,8.0,True,17,Left
Pacific,109.2,70.4,True,15,Right
Pacific,106.8,51.2,False,17,Right
Pacific,115.19999999999999,3.2,False,18,Left
Pacific,73.2,70.4,False,5,Right
Pacific,55.2,4.0,False,18,Left
Pacific,76.8,8.8,False,18,Left
Pacific,67.2,5.6000000000000005,True,17,Left
Pacific,92.4,59.2,False,7,Right
Pacific,97.2,14.399999999999999,True,21,Left
Pacific,86.39999999999999,68.8,False,7,Right
Pacific,68.39999999999999,76.8,False,23,Right
Pacific,58.8,66.39999999999999,False,7,Right
Pacific,116.39999999999999,8.0,True,3,Left
Pacific,103.2,4.8,True,17,Left
Pacific,67.2,31.200000000000003,False,3,Left
Pacific,51.6,31.200000000000003,False,23,Left
Pacific,66.0,78.4,True,7,Right
Pacific,79.2,68.8,True,23,Right
Pacific,109.2,11.200000000000001,False,21,Left
Pacific,96.0,66.39999999999999,True,10,Right
Pacific,46.800000000000004,53.6,False,10,Right
Pacific,44.4,70.4,False,7,Right
Pacific,37.2,20.8,False,3,Left
Pacific,55.2,7.199999999999999,True,17,Left
Pacific,73.2,74.4,True,7,Right
Pacific,115.19999999999999,72.8,True,7,Right
Pacific,56.4,9.6,False,15,Left
Pacific,70.8,19.2,True,8,Left
Pacific,80.4,16.8,True,15,Left
Pacific,104.4,23.2,False,17,Left
Pacific,73.2,70.4,True,7,Right
Pacific,108.0,74.4,True,7,Right
Pacific,73.2,22.400000000000002,False,15,Left
Pacific,51.6,73.60000000000001,True,13,Right
Pacific,62.400000000000006,76.0,False,7,Right
Pacific,50.4,22.400000000000002,True,11,Left
Pacific,84.0,69.6,False,10,Right
Pacific,79.2,72.0,False,10,Right
Pacific,109.2,76.0,False,21,Right
Pacific,50.4,68.8,False,15,Right
Pacific,40.800000000000004,68.0,True,10,Right
Pacific,105.6,22.400000000000002,True,17,Left
Pacific,100.8,13.600000000000001,True,21,Left
Pacific,110.4,45.599999999999994,False,7,Right
Pacific,75.6,17.6,False,23,Left
Pacific,97.2,12.0,True,23,Left
Pacific,97.2,22.400000000000002,False,23,Left
Pacific,94.80000000000001,26.400000000000002,True,21,Left
Pacific,92.4,8.8,True,21,Left
Pacific,114.0,72.8,False,10,Right
Pacific,68.39999999999999,76.0,False,13,Right
Pacific,91.2,64.0,False,23,Right
Pacific,78.0,78.4,False,13,Right
Pacific,58.8,63.2,False,23,Right
Pacific,117.6,13.600000000000001,False,10,Left
Pacific,38.4,7.199999999999999,False,8,Left
